,Idade,Genero,Estados,Cargo,Carreira,Salario,Experiencia,Raça,Região
4525,28.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Parda,
4526,40.0,Masculino,Minas Gerais (MG),Cientista de dados,Pleno,5000.0,Até 2 anos,Branca,Sudeste
4527,42.0,Masculino,Rio Grande do Sul (RS),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Branca,
4528,25.0,Masculino,,,,35000.0,de 4 a 6 anos,Branca,Desconhecida
4529,35.0,Masculino,Ceará (CE),Outra opção,Júnior,2500.0,Até 2 anos,Branca,Nordeste
4530,57.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,Mais de 10 anos,Branca,Sudeste
4531,20.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
4532,33.0,Feminino,Minas Gerais (MG),,,,,Branca,Sudeste
4533,40.0,Masculino,Paraná (PR),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca,
4534,45.0,Feminino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,Mais de 10 anos,Branca,
4535,,,,,,,,,Desconhecida
4536,34.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Não informado,Sudeste
4537,40.0,Feminino,Pernambuco (PE),,,,,Parda,Nordeste
4538,36.0,Masculino,Minas Gerais (MG),,,18000.0,Mais de 10 anos,Branca,Sudeste
4539,34.0,Masculino,Rio de Janeiro (RJ),,,10000.0,de 3 a 4 anos,Branca,Sudeste
4540,25.0,Masculino,Paraná (PR),Analista de BI,Pleno,5000.0,Até 2 anos,Branca,
4541,27.0,Masculino,Pernambuco (PE),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Nordeste
4542,42.0,Feminino,Santa Catarina (SC),,,7000.0,Até 2 anos,Branca,
4543,30.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Preta,Sudeste
4544,24.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
4545,31.0,Masculino,Pernambuco (PE),Analista de BI,Sênior,7000.0,de 3 a 4 anos,Parda,Nordeste
4546,32.0,Masculino,São Paulo (SP),,,18000.0,de 3 a 4 anos,Branca,Sudeste
4547,30.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
4548,35.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,7000.0,de 7 a 10 anos,Branca,Sudeste
4549,19.0,Masculino,Distrito Federal (DF),,,,,Parda,Centro-Oeste
4550,36.0,Masculino,Paraná (PR),Analista de BI,Pleno,10000.0,de 3 a 4 anos,Parda,
4551,32.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
4552,29.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,Até 2 anos,Parda,Sudeste
4553,28.0,Masculino,Distrito Federal (DF),,,14000.0,de 3 a 4 anos,Parda,Centro-Oeste
4554,25.0,Masculino,Goiás (GO),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Centro-Oeste
4555,37.0,Feminino,Pernambuco (PE),Engenheiro de dados,Júnior,1000.0,Até 2 anos,Branca,Nordeste
4556,28.0,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca,Sudeste
4557,39.0,Masculino,São Paulo (SP),Analista de BI,Sênior,5000.0,Mais de 10 anos,Branca,Sudeste
4558,37.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Mais de 10 anos,Branca,Sudeste
4559,23.0,Feminino,Paraná (PR),Engenheiro de dados,Júnior,2500.0,Até 2 anos,Branca,
4560,,,,,,,,,Desconhecida
4561,46.0,Masculino,Goiás (GO),,,10000.0,de 3 a 4 anos,Parda,Centro-Oeste
4562,35.0,Feminino,Rio Grande do Sul (RS),,,27500.0,de 7 a 10 anos,Branca,
4563,38.0,Feminino,Bahia (BA),Cientista de dados,Sênior,14000.0,Mais de 10 anos,Parda,Nordeste
4564,29.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,27500.0,de 3 a 4 anos,Branca,Sudeste
4565,29.0,Masculino,São Paulo (SP),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Parda,Sudeste
4566,29.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
4567,30.0,Masculino,Pernambuco (PE),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Parda,Nordeste
4568,33.0,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,de 4 a 6 anos,Branca,
4569,32.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
4570,38.0,Masculino,Pará (PA),Analista de BI,Sênior,7000.0,de 7 a 10 anos,Preta,Norte
4571,32.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Júnior,1500.0,Até 2 anos,Preta,Sudeste
4572,37.0,Masculino,Bahia (BA),Cientista de dados,Sênior,18000.0,Mais de 10 anos,Preta,Nordeste
4573,28.0,Masculino,Mato Grosso (MT),Analista de BI,Pleno,3500.0,de 3 a 4 anos,Branca,Centro-Oeste
4574,38.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
4575,29.0,Masculino,Santa Catarina (SC),Analista de Dados,Júnior,5000.0,de 3 a 4 anos,Branca,
4576,42.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Pleno,18000.0,Mais de 10 anos,Branca,
4577,38.0,Masculino,Ceará (CE),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Branca,Nordeste
4578,41.0,Masculino,Rio de Janeiro (RJ),,,22500.0,Mais de 10 anos,Parda,Sudeste
4579,23.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,de 4 a 6 anos,Parda,Sudeste
4580,51.0,Feminino,Paraná (PR),,,,,Branca,
4581,,,,,,,,,Desconhecida
4582,29.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,22500.0,de 7 a 10 anos,Branca,Sudeste
4583,45.0,Masculino,Santa Catarina (SC),,,,,Parda,
4584,25.0,Feminino,São Paulo (SP),,,10000.0,de 4 a 6 anos,Branca,Sudeste
4585,24.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
4586,33.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Pleno,5000.0,de 4 a 6 anos,Branca,
4587,47.0,Masculino,Pernambuco (PE),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda,Nordeste
4588,21.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
4589,31.0,Masculino,Distrito Federal (DF),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Preta,Centro-Oeste
4590,37.0,Feminino,Minas Gerais (MG),Analista de Dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
4591,42.0,Masculino,Minas Gerais (MG),,,27500.0,de 4 a 6 anos,Parda,Sudeste
4592,28.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
4593,62.0,Masculino,Minas Gerais (MG),,,7000.0,Até 2 anos,Branca,Sudeste
4594,34.0,Feminino,São Paulo (SP),,,18000.0,Mais de 10 anos,Parda,Sudeste
4595,37.0,Masculino,,Analista de Dados,Sênior,35000.0,de 4 a 6 anos,Branca,Desconhecida
4596,36.0,Masculino,Paraná (PR),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,
4597,38.0,Masculino,São Paulo (SP),Analista de BI,Sênior,10000.0,de 7 a 10 anos,Branca,Sudeste
4598,26.0,Masculino,Rio Grande do Sul (RS),Engenheiro de dados,Sênior,5000.0,de 3 a 4 anos,Branca,
4599,40.0,Feminino,Minas Gerais (MG),,,14000.0,Mais de 10 anos,Branca,Sudeste
4600,23.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4601,37.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,18000.0,Mais de 10 anos,Parda,Sudeste
4602,23.0,Masculino,Pernambuco (PE),Analista de BI,Júnior,3500.0,Até 2 anos,Branca,Nordeste
4603,35.0,Masculino,Espírito Santo (ES),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Parda,Sudeste
4604,25.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
4605,34.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,10000.0,Até 2 anos,Amarela,Sudeste
4606,,,,,,,,,Desconhecida
4607,36.0,Masculino,São Paulo (SP),,,14000.0,Mais de 10 anos,Branca,Sudeste
4608,30.0,Masculino,Espírito Santo (ES),Cientista de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
4609,24.0,Masculino,Tocantins (TO),Analista de Dados,Pleno,10000.0,de 3 a 4 anos,Parda,Nordeste
4610,37.0,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,5000.0,Até 2 anos,Branca,
4611,,,,,,,,,Desconhecida
4612,47.0,Masculino,Rio de Janeiro (RJ),,,35000.0,Mais de 10 anos,Parda,Sudeste
4613,32.0,Masculino,Santa Catarina (SC),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Branca,
4614,28.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
4615,27.0,Masculino,Rio Grande do Norte (RN),,,,,Parda,Nordeste
4616,38.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
4617,27.0,Masculino,Rio Grande do Sul (RS),,,,,Branca,
4618,31.0,Masculino,Paraná (PR),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca,
4619,30.0,Masculino,Distrito Federal (DF),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Centro-Oeste
4620,32.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,10000.0,Até 2 anos,Amarela,Sudeste
4621,29.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 7 a 10 anos,Não informado,Sudeste
4622,,,,,,,,,Desconhecida
4623,52.0,Masculino,Minas Gerais (MG),,,10000.0,Mais de 10 anos,Parda,Sudeste
4624,42.0,Feminino,Minas Gerais (MG),,,,,Branca,Sudeste
4625,29.0,Feminino,Pernambuco (PE),Analista de BI,Júnior,1500.0,Até 2 anos,Branca,Nordeste
4626,26.0,Masculino,Paraná (PR),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca,
4627,26.0,Masculino,Minas Gerais (MG),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
4628,30.0,Masculino,Goiás (GO),Engenheiro de dados,Pleno,5000.0,Até 2 anos,Branca,Centro-Oeste
4629,30.0,Masculino,Rio de Janeiro (RJ),Analista de BI,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
4630,37.0,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,10000.0,de 3 a 4 anos,Branca,
4631,28.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,14000.0,de 3 a 4 anos,Parda,Sudeste
4632,30.0,Masculino,Amazonas (AM),,,7000.0,de 4 a 6 anos,Branca,Norte
4633,29.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,Sudeste
4634,29.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Sênior,22500.0,de 3 a 4 anos,Branca,Sudeste
4635,41.0,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,Até 2 anos,Branca,Sudeste
4636,27.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4637,34.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
4638,33.0,Feminino,Minas Gerais (MG),Analista de BI,Júnior,5000.0,Até 2 anos,Parda,Sudeste
4639,36.0,Masculino,São Paulo (SP),,,14000.0,de 3 a 4 anos,Branca,Sudeste
4640,22.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Júnior,2500.0,Até 2 anos,Branca,Sudeste
4641,24.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,Até 2 anos,Amarela,Sudeste
4642,32.0,Masculino,Rio de Janeiro (RJ),,,,,Branca,Sudeste
4643,23.0,Feminino,Bahia (BA),Outra opção,Júnior,3500.0,Até 2 anos,Parda,Nordeste
4644,48.0,Feminino,Bahia (BA),,,14000.0,Mais de 10 anos,Branca,Nordeste
4645,31.0,Masculino,Pernambuco (PE),,,,,Branca,Nordeste
4646,39.0,Masculino,Goiás (GO),,,18000.0,de 7 a 10 anos,Parda,Centro-Oeste
4647,23.0,Masculino,Rio Grande do Norte (RN),Engenheiro de dados,Júnior,5000.0,Até 2 anos,Preta,Nordeste
4648,29.0,Feminino,São Paulo (SP),Cientista de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
4649,29.0,Masculino,Espírito Santo (ES),,,22500.0,de 4 a 6 anos,Parda,Sudeste
4650,29.0,Masculino,Pernambuco (PE),Analista de BI,Pleno,5000.0,Até 2 anos,Amarela,Nordeste
4651,38.0,Masculino,São Paulo (SP),,,10000.0,de 3 a 4 anos,Branca,Sudeste
4652,24.0,Masculino,Paraná (PR),Analista de BI,Júnior,2500.0,Até 2 anos,Preta,
4653,27.0,Masculino,Ceará (CE),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Nordeste
4654,27.0,Masculino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,14000.0,de 3 a 4 anos,Branca,Sudeste
4655,33.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Parda,Sudeste
4656,23.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
4657,29.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,3500.0,Até 2 anos,Parda,Sudeste
4658,31.0,Masculino,Goiás (GO),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Centro-Oeste
4659,35.0,Masculino,Paraná (PR),Analista de BI,Pleno,7000.0,de 3 a 4 anos,Parda,
4660,23.0,Masculino,Bahia (BA),,,2500.0,Até 2 anos,Parda,Nordeste
4661,46.0,Masculino,Rio de Janeiro (RJ),Outra opção,Sênior,5000.0,Até 2 anos,Branca,Sudeste
4662,37.0,Masculino,Amapá (AP),Outra opção,Pleno,7000.0,de 3 a 4 anos,Branca,Norte
4663,46.0,Feminino,São Paulo (SP),,,,,Branca,Sudeste
4664,27.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,
4665,24.0,Feminino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
4666,20.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
4667,30.0,Masculino,Paraná (PR),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda,
4668,30.0,Masculino,Rio Grande do Sul (RS),,,14000.0,de 7 a 10 anos,Branca,
4669,35.0,Masculino,Espírito Santo (ES),,,22500.0,de 7 a 10 anos,Parda,Sudeste
4670,42.0,Masculino,Rio Grande do Sul (RS),Outra opção,Sênior,7000.0,Mais de 10 anos,Parda,
4671,25.0,Masculino,Distrito Federal (DF),Cientista de dados,Júnior,5000.0,Até 2 anos,Parda,Centro-Oeste
4672,31.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
4673,30.0,Feminino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
4674,30.0,Feminino,São Paulo (SP),Cientista de dados,Júnior,7000.0,Até 2 anos,Branca,Sudeste
4675,32.0,Masculino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Sudeste
4676,,,,,,,,,Desconhecida
4677,45.0,Masculino,Minas Gerais (MG),,,35000.0,Mais de 10 anos,Preta,Sudeste
4678,37.0,Masculino,São Paulo (SP),Outra opção,Pleno,5000.0,de 7 a 10 anos,Branca,Sudeste
4679,20.0,Masculino,São Paulo (SP),Outra opção,Júnior,2500.0,Até 2 anos,Branca,Sudeste
4680,31.0,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Branca,Sudeste
4681,30.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,18000.0,de 7 a 10 anos,Branca,Sudeste
4682,33.0,Masculino,Minas Gerais (MG),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
4683,20.0,Feminino,Goiás (GO),,,,,Preta,Centro-Oeste
4684,25.0,Feminino,Alagoas (AL),Outra opção,Júnior,1000.0,Até 2 anos,Parda,Nordeste
4685,30.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
4686,33.0,Feminino,Sergipe (SE),,,,,Branca,Nordeste
4687,33.0,Feminino,Rio de Janeiro (RJ),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Branca,Sudeste
4688,43.0,Masculino,Minas Gerais (MG),,,35000.0,Mais de 10 anos,Branca,Sudeste
4689,48.0,Masculino,São Paulo (SP),Outra opção,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
4690,,,,,,,,,Desconhecida
4691,30.0,Feminino,Paraná (PR),Cientista de dados,Júnior,5000.0,Até 2 anos,Amarela,
4692,34.0,Feminino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Parda,Sudeste
4693,32.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,de 7 a 10 anos,Branca,Sudeste
4694,25.0,Masculino,Piauí (PI),Analista de Dados,Júnior,2500.0,Até 2 anos,Branca,Nordeste
4695,24.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
4696,48.0,Masculino,Rio de Janeiro (RJ),,,10000.0,Até 2 anos,Parda,Sudeste
4697,28.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,35000.0,de 7 a 10 anos,Branca,Sudeste
4698,29.0,Feminino,Rio de Janeiro (RJ),,,18000.0,de 7 a 10 anos,Branca,Sudeste
4699,34.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,
4700,34.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Sênior,10000.0,Mais de 10 anos,Branca,
4701,26.0,Feminino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
4702,43.0,Masculino,São Paulo (SP),,,,,Parda,Sudeste
4703,24.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
4704,25.0,Masculino,Paraná (PR),Analista de BI,Pleno,3500.0,Até 2 anos,Branca,
4705,26.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4706,,,,,,,,,Desconhecida
4707,39.0,Masculino,Espírito Santo (ES),Engenheiro de dados,Sênior,14000.0,Mais de 10 anos,Branca,Sudeste
4708,28.0,Feminino,Rio Grande do Norte (RN),Outra opção,Pleno,3500.0,Até 2 anos,Branca,Nordeste
4709,29.0,Masculino,Minas Gerais (MG),,,5000.0,Até 2 anos,Branca,Sudeste
4710,24.0,Masculino,São Paulo (SP),Analista de BI,Pleno,5000.0,Até 2 anos,Parda,Sudeste
4711,35.0,Masculino,São Paulo (SP),,,22500.0,de 3 a 4 anos,Branca,Sudeste
4712,56.0,Masculino,Santa Catarina (SC),,,,,Branca,
4713,51.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,5000.0,de 3 a 4 anos,Branca,Sudeste
4714,35.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca,Sudeste
4715,,,,,,,,,Desconhecida
4716,28.0,Masculino,Minas Gerais (MG),Analista de BI,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4717,25.0,Masculino,São Paulo (SP),Analista de Dados,Júnior,2500.0,Até 2 anos,Preta,Sudeste
4718,31.0,Masculino,Rio de Janeiro (RJ),Cientista de dados,Pleno,10000.0,de 4 a 6 anos,Preta,Sudeste
4719,55.0,Feminino,Distrito Federal (DF),,,22500.0,de 4 a 6 anos,Parda,Centro-Oeste
4720,35.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,10000.0,de 3 a 4 anos,Indígena,Sudeste
4721,23.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,18000.0,de 3 a 4 anos,Parda,Sudeste
4722,24.0,Masculino,Rio Grande do Sul (RS),Cientista de dados,Júnior,5000.0,de 3 a 4 anos,Branca,
4723,37.0,Masculino,Santa Catarina (SC),,,22500.0,Até 2 anos,Branca,
4724,29.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
4725,22.0,Masculino,São Paulo (SP),Outra opção,Júnior,1500.0,Até 2 anos,Branca,Sudeste
4726,31.0,Feminino,Santa Catarina (SC),Analista de BI,Sênior,14000.0,de 4 a 6 anos,Branca,
4727,25.0,Masculino,Santa Catarina (SC),Cientista de dados,Sênior,10000.0,de 4 a 6 anos,Branca,
4728,30.0,Masculino,Santa Catarina (SC),Cientista de dados,Sênior,14000.0,de 3 a 4 anos,Branca,
4729,25.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,5000.0,de 4 a 6 anos,Parda,Sudeste
4730,32.0,Masculino,São Paulo (SP),,,27500.0,de 4 a 6 anos,Preta,Sudeste
4731,32.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,18000.0,Mais de 10 anos,Branca,Sudeste
4732,28.0,Masculino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 4 a 6 anos,Parda,Sudeste
4733,24.0,Masculino,Santa Catarina (SC),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,
4734,24.0,Masculino,Paraná (PR),Engenheiro de dados,Pleno,10000.0,de 3 a 4 anos,Branca,
4735,28.0,Masculino,Minas Gerais (MG),Outra opção,Pleno,7000.0,Até 2 anos,Parda,Sudeste
4736,29.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Branca,Sudeste
4737,28.0,Masculino,Rondônia (RO),Analista de Dados,Júnior,7000.0,de 3 a 4 anos,Branca,Norte
4738,35.0,Masculino,Paraná (PR),,,18000.0,Mais de 10 anos,Preta,
4739,26.0,Masculino,Pernambuco (PE),Engenheiro de dados,Sênior,10000.0,de 3 a 4 anos,Parda,Nordeste
4740,52.0,Masculino,Santa Catarina (SC),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,
4741,34.0,Masculino,Ceará (CE),,,,,Preta,Nordeste
4742,27.0,Masculino,Distrito Federal (DF),Analista de Dados,Júnior,5000.0,Até 2 anos,Parda,Centro-Oeste
4743,28.0,Masculino,São Paulo (SP),Cientista de dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
4744,30.0,Masculino,São Paulo (SP),,,22500.0,de 4 a 6 anos,Branca,Sudeste
4745,33.0,Feminino,Rondônia (RO),Outra opção,Pleno,7000.0,Mais de 10 anos,Parda,Norte
4746,26.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4747,40.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Parda,Sudeste
4748,,,,,,,,,Desconhecida
4749,26.0,Masculino,São Paulo (SP),Outra opção,Sênior,7000.0,de 7 a 10 anos,Branca,Sudeste
4750,66.0,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,Mais de 10 anos,Branca,
4751,25.0,Masculino,Ceará (CE),Analista de Dados,Sênior,14000.0,Até 2 anos,Parda,Nordeste
4752,44.0,Masculino,São Paulo (SP),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,Sudeste
4753,28.0,Feminino,Distrito Federal (DF),,,,,Parda,Centro-Oeste
4754,26.0,Masculino,São Paulo (SP),,,14000.0,de 4 a 6 anos,Branca,Sudeste
4755,24.0,Masculino,Santa Catarina (SC),Cientista de dados,Pleno,3500.0,Até 2 anos,Branca,
4756,29.0,Masculino,São Paulo (SP),Engenheiro de dados,Pleno,10000.0,de 4 a 6 anos,Branca,Sudeste
4757,44.0,Feminino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Branca,Sudeste
4758,27.0,Masculino,Rio de Janeiro (RJ),,,10000.0,de 3 a 4 anos,Branca,Sudeste
4759,33.0,Masculino,Mato Grosso do Sul (MS),Engenheiro de dados,Sênior,10000.0,de 4 a 6 anos,Parda,Centro-Oeste
4760,31.0,Feminino,São Paulo (SP),Cientista de dados,Sênior,14000.0,de 7 a 10 anos,Branca,Sudeste
4761,32.0,Masculino,,Engenheiro de dados,Pleno,14000.0,de 3 a 4 anos,Parda,Desconhecida
4762,24.0,Masculino,São Paulo (SP),Analista de BI,Júnior,5000.0,Até 2 anos,Preta,Sudeste
4763,31.0,Feminino,Ceará (CE),,,,,Branca,Nordeste
4764,26.0,Feminino,Rio Grande do Sul (RS),Analista de Dados,Sênior,7000.0,de 4 a 6 anos,Branca,
4765,34.0,Feminino,São Paulo (SP),Analista de BI,Pleno,18000.0,Até 2 anos,Branca,Sudeste
4766,26.0,Masculino,São Paulo (SP),Engenheiro de dados,Sênior,14000.0,de 4 a 6 anos,Branca,Sudeste
4767,31.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,de 3 a 4 anos,Branca,Sudeste
4768,32.0,Masculino,São Paulo (SP),Cientista de dados,Pleno,5000.0,de 4 a 6 anos,Branca,Sudeste
4769,38.0,Masculino,Paraná (PR),,,27500.0,Mais de 10 anos,Branca,
4770,34.0,Masculino,Rio Grande do Sul (RS),Analista de BI,Sênior,7000.0,de 7 a 10 anos,Branca,
4771,31.0,Masculino,Paraná (PR),Outra opção,Sênior,10000.0,de 7 a 10 anos,Parda,
4772,32.0,Masculino,São Paulo (SP),,,18000.0,de 4 a 6 anos,Branca,Sudeste
4773,26.0,Feminino,São Paulo (SP),,,10000.0,de 7 a 10 anos,Branca,Sudeste
4774,22.0,Masculino,Paraná (PR),Analista de Dados,Júnior,3500.0,Até 2 anos,Branca,
4775,,,,,,,,,Desconhecida
4776,40.0,Masculino,São Paulo (SP),,,22500.0,Mais de 10 anos,Branca,Sudeste
4777,27.0,Feminino,Mato Grosso (MT),,,7000.0,Até 2 anos,Preta,Centro-Oeste
4778,32.0,Masculino,São Paulo (SP),Analista de BI,Júnior,2500.0,Até 2 anos,Branca,Sudeste
4779,51.0,Masculino,Paraná (PR),,,14000.0,de 3 a 4 anos,Amarela,
4780,31.0,Masculino,Ceará (CE),Engenheiro de dados,Pleno,5000.0,de 4 a 6 anos,Preta,Nordeste
4781,42.0,Masculino,São Paulo (SP),,,40000.0,Mais de 10 anos,Amarela,Sudeste
4782,20.0,Masculino,Minas Gerais (MG),Cientista de dados,Júnior,1500.0,Até 2 anos,Branca,Sudeste
4783,28.0,Masculino,São Paulo (SP),,,,,Branca,Sudeste
4784,40.0,Feminino,Rio de Janeiro (RJ),Analista de Dados,Júnior,5000.0,Até 2 anos,Branca,Sudeste
4785,25.0,Masculino,Minas Gerais (MG),Analista de BI,Júnior,3500.0,Até 2 anos,Parda,Sudeste
4786,33.0,Masculino,São Paulo (SP),Analista de Dados,Pleno,7000.0,Até 2 anos,Branca,Sudeste
4787,30.0,Feminino,Rio Grande do Sul (RS),Outra opção,Pleno,10000.0,de 7 a 10 anos,Branca,
